2089,    -2.552,   MM,03
2090,    -1.304,   MM,01
2091,    -1.830,   MM,02
2092,    -0.878,   MM,04
2093,    -0.879,   MM,04
2094,    -1.304,   MM,01
2095,    -1.831,   MM,02
2096,    -2.555,   MM,03
2097,    -1.831,   MM,02
2098,    -0.880,   MM,04
2099,    -1.305,   MM,01
2100,    -2.557,   MM,03
2101,    -2.559,   MM,03
2102,    -1.306,   MM,01
2103,    -1.832,   MM,02
2104,    -0.881,   MM,04
2105,    -0.882,   MM,04
2106,    -1.307,   MM,01
2107,    -1.833,   MM,02
2108,    -2.561,   MM,03
2109,    -1.834,   MM,02
2110,    -0.883,   MM,04
2111,    -1.308,   MM,01
2112,    -2.563,   MM,03
2113,    -2.565,   MM,03
2114,    -1.309,   MM,01
2115,    -1.834,   MM,02
2116,    -0.884,   MM,04
2117,    -0.886,   MM,04
2118,    -1.309,   MM,01
2119,    -1.835,   MM,02
2120,    -2.568,   MM,03
2121,    -1.836,   MM,02
2122,    -0.886,   MM,04
2123,    -1.310,   MM,01
2124,    -2.570,   MM,03
2125,    -2.572,   MM,03
2126,    -1.311,   MM,01
2127,    -1.836,   MM,02
2128,    -0.887,   MM,04
2129,    -0.888,   MM,04
2130,    -1.312,   MM,01
2131,    -1.837,   MM,02
2132,    -2.574,   MM,03
2133,    -1.837,   MM,02
2134,    -0.889,   MM,04
2135,    -1.313,   MM,01
2136,    -2.576,   MM,03
2137,    -2.578,   MM,03
2138,    -1.313,   MM,01
2139,    -1.838,   MM,02
2140,    -0.890,   MM,04
2141,    -0.891,   MM,04
2142,    -1.314,   MM,01
2143,    -1.839,   MM,02
2144,    -2.581,   MM,03
2145,    -1.839,   MM,02
2146,    -0.892,   MM,04
2147,    -1.315,   MM,01
2148,    -2.583,   MM,03
2149,    -2.585,   MM,03
2150,    -1.315,   MM,01
2151,    -1.840,   MM,02
2152,    -0.892,   MM,04
2153,    -0.893,   MM,04
2154,    -1.316,   MM,01
2155,    -1.841,   MM,02
2156,    -2.587,   MM,03
2157,    -1.841,   MM,02
2158,    -0.894,   MM,04
2159,    -1.317,   MM,01
2160,    -2.589,   MM,03
2161,    -2.591,   MM,03
2162,    -1.318,   MM,01
2163,    -1.842,   MM,02
2164,    -0.895,   MM,04
2165,    -0.895,   MM,04
2166,    -1.318,   MM,01
2167,    -1.843,   MM,02
2168,    -2.592,   MM,03
2169,    -1.843,   MM,02
2170,    -0.896,   MM,04
2171,    -1.319,   MM,01
2172,    -2.594,   MM,03
2173,    -2.596,   MM,03
2174,    -1.320,   MM,01
2175,    -1.844,   MM,02
2176,    -0.897,   MM,04
2177,    -0.898,   MM,04
2178,    -1.320,   MM,01
2179,    -1.844,   MM,02
2180,    -2.598,   MM,03
2181,    -1.845,   MM,02
2182,    -0.899,   MM,04
2183,    -1.321,   MM,01
2184,    -2.600,   MM,03
2185,    -2.602,   MM,03
2186,    -1.322,   MM,01
2187,    -1.845,   MM,02
2188,    -0.899,   MM,04
2189,    -0.900,   MM,04
